,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
8705,8707,2020-07-01 16:30:00,11.2,북서,320.0,18.54,32.44
8706,8708,2020-07-01 17:00:00,3.9,남,172.0,18.93,32.41
8707,8709,2020-07-01 17:30:00,10.0,남동,143.0,19.0,32.32
8708,8710,2020-07-01 18:00:00,19.3,동남동,114.0,19.15,32.3
8709,8711,2020-07-01 19:00:00,69.0,동,100.0,19.93,31.67
8710,8712,2020-07-01 19:30:00,73.1,동남동,102.0,19.7,31.88
8711,8713,2020-07-01 20:00:00,65.1,동,100.0,19.85,31.85
8712,8714,2020-07-01 20:30:00,74.5,동,98.0,19.79,31.97
8713,8715,2020-07-01 21:00:00,70.4,동남동,104.0,19.85,31.99
8714,8716,2020-07-01 21:30:00,66.4,동,100.0,19.74,31.97
8715,8717,2020-07-01 22:00:00,57.0,동,96.0,19.72,31.95
8716,8718,2020-07-01 22:30:00,53.0,동,98.0,19.64,31.96
8717,8719,2020-07-01 23:00:00,35.3,동,100.0,19.65,31.93
8718,8720,2020-07-01 23:30:00,17.6,동남동,104.0,19.72,31.88
8719,8721,2020-07-02 00:00:00,10.6,동,92.0,19.7,31.89
8720,8722,2020-07-02 00:30:00,8.5,북,356.0,19.53,31.99
8721,8723,2020-07-02 01:00:00,13.6,북서,322.0,19.58,31.96
8722,8724,2020-07-02 01:30:00,56.0,서북서,294.0,19.05,32.22
8723,8725,2020-07-02 02:00:00,32.7,북서,314.0,19.24,32.11
8724,8726,2020-07-02 02:30:00,35.9,북서,317.0,18.87,32.26
8725,8727,2020-07-02 03:00:00,32.9,북서,317.0,18.72,32.31
8726,8728,2020-07-02 03:30:00,30.0,북서,320.0,18.86,32.25
8727,8729,2020-07-02 04:00:00,28.4,북서,324.0,18.91,32.21
8728,8730,2020-07-02 04:30:00,20.4,북북서,347.0,18.63,32.33
8729,8731,2020-07-02 05:00:00,15.7,북북서,333.0,18.6,32.31
8730,8732,2020-07-02 05:30:00,7.6,북,350.0,18.31,32.45
8731,8733,2020-07-02 06:00:00,7.4,동남동,114.0,18.62,32.33
8732,8734,2020-07-02 06:30:00,31.5,동,101.0,18.48,32.37
8733,8735,2020-07-02 07:00:00,68.4,동남동,104.0,19.53,31.84
8734,8736,2020-07-02 07:30:00,81.7,동,101.0,19.52,31.89
8735,8737,2020-07-02 08:00:00,70.8,동,101.0,19.64,31.84
8736,8738,2020-07-02 08:30:00,81.4,동,99.0,19.6,31.88
8737,8739,2020-07-02 09:00:00,69.0,동,101.0,19.58,31.92
8738,8740,2020-07-02 09:30:00,62.1,동,96.0,19.64,31.89
8739,8741,2020-07-02 10:00:00,71.5,동,98.0,19.9,31.66
8740,8742,2020-07-02 10:30:00,57.0,동,95.0,20.03,31.53
8741,8743,2020-07-02 11:00:00,37.9,동,94.0,20.03,31.53
8742,8744,2020-07-02 11:30:00,26.8,동,97.0,19.95,31.62
8743,8745,2020-07-02 12:00:00,20.2,동,99.0,20.22,31.45
8744,8746,2020-07-02 12:30:00,1.5,북서,306.0,19.88,31.7
8745,8747,2020-07-02 13:00:00,3.3,동북동,65.0,19.71,31.83
8746,8748,2020-07-02 13:30:00,13.0,북,350.0,19.76,31.8
8747,8749,2020-07-02 14:00:00,44.9,서북서,287.0,19.75,32.03
8748,8750,2020-07-02 14:30:00,43.9,서,281.0,19.6,31.92
8749,8751,2020-07-02 15:00:00,28.2,북서,314.0,19.48,31.99
8750,8752,2020-07-02 15:30:00,30.8,북서,320.0,19.19,32.12
8751,8753,2020-07-02 16:00:00,33.0,북북서,339.0,19.0,32.2
8752,8754,2020-07-02 16:30:00,23.4,북서,320.0,18.9,32.22
8753,8755,2020-07-02 17:00:00,19.3,북북서,345.0,18.62,32.3
8754,8756,2020-07-02 17:30:00,7.2,북서,309.0,19.21,32.14
8755,8757,2020-07-02 18:00:00,4.0,서북서,286.0,18.71,32.31
8756,8758,2020-07-02 18:30:00,3.3,서,276.0,17.98,32.57
8757,8759,2020-07-02 19:00:00,16.6,남동,134.0,18.0,32.63
8758,8760,2020-07-02 19:30:00,46.8,남동,136.0,19.29,32.01
8759,8761,2020-07-02 20:00:00,72.2,남동,131.0,19.56,31.84
8760,8762,2020-07-02 20:30:00,86.6,남동,130.0,19.87,31.77
8761,8763,2020-07-02 21:00:00,74.4,남동,126.0,19.86,31.83
8762,8764,2020-07-02 21:30:00,80.0,동남동,120.0,19.78,31.92
8763,8765,2020-07-02 22:00:00,81.2,남동,127.0,19.75,31.96
8764,8766,2020-07-02 22:30:00,82.9,남동,130.0,19.73,31.93
8765,8767,2020-07-02 23:00:00,62.1,남동,139.0,19.7,31.88
8766,8768,2020-07-02 23:30:00,42.6,남동,134.0,19.61,31.95
8767,8769,2020-07-03 00:00:00,31.6,남동,132.0,19.55,31.97
8768,8770,2020-07-03 01:00:00,10.6,남남서,209.0,19.52,32.0
8769,8771,2020-07-03 01:30:00,16.9,서북서,286.0,19.57,31.99
8770,8772,2020-07-03 02:00:00,27.8,서북서,296.0,19.57,31.96
8771,8773,2020-07-03 02:30:00,34.4,서북서,288.0,19.43,32.05
8772,8774,2020-07-03 03:00:00,45.3,서북서,303.0,19.06,32.16
8773,8775,2020-07-03 03:30:00,47.7,북서,308.0,18.96,32.22
8774,8776,2020-07-03 04:00:00,78.4,북서,305.0,18.85,32.35
8775,8777,2020-07-03 04:30:00,46.9,북서,314.0,18.79,32.29
8776,8778,2020-07-03 05:00:00,35.6,북서,317.0,18.67,32.32
8777,8779,2020-07-03 05:30:00,20.5,북북서,346.0,18.64,32.34
8778,8780,2020-07-03 06:00:00,19.4,북서,310.0,18.61,32.36
8779,8781,2020-07-03 06:30:00,17.3,북동,48.0,18.86,32.19
8780,8782,2020-07-03 07:00:00,11.3,북동,56.0,18.8,32.19
8781,8783,2020-07-03 07:30:00,22.6,동,100.0,18.43,32.42
8782,8784,2020-07-03 08:00:00,66.4,동,101.0,19.06,32.09
8783,8785,2020-07-03 08:30:00,79.8,동,100.0,19.57,31.8
8784,8786,2020-07-03 09:00:00,69.4,동남동,103.0,19.7,31.74
8785,8787,2020-07-03 09:30:00,71.2,동,100.0,19.67,31.81
8786,8788,2020-07-03 10:00:00,74.0,동남동,102.0,19.63,31.87
8787,8789,2020-07-03 10:30:00,73.9,동,101.0,19.54,31.9
8788,8790,2020-07-03 11:00:00,61.6,동,97.0,19.53,31.85
8789,8791,2020-07-03 11:30:00,48.8,동,93.0,19.52,31.86
8790,8792,2020-07-03 12:00:00,43.8,동,95.0,19.6,31.79
8791,8793,2020-07-03 12:30:00,26.7,남동,127.0,19.52,31.85
8792,8794,2020-07-03 13:00:00,21.4,남동,143.0,19.52,31.86
8793,8795,2020-07-03 13:30:00,9.0,남남동,166.0,19.51,31.85
8794,8796,2020-07-03 14:00:00,6.2,북서,312.0,19.38,31.97
8795,8797,2020-07-03 14:30:00,23.4,서북서,303.0,19.47,31.92
8796,8798,2020-07-03 15:00:00,38.8,서북서,282.0,19.56,31.95
8797,8799,2020-07-03 15:30:00,62.7,서,274.0,19.3,32.06
8798,8800,2020-07-03 16:00:00,65.6,서북서,303.0,19.1,32.09
8799,8801,2020-07-03 16:30:00,48.0,북서,309.0,18.67,32.33
8800,8802,2020-07-03 17:00:00,40.3,북북서,327.0,18.85,32.2
8801,8803,2020-07-03 17:30:00,20.5,북북서,337.0,19.13,32.08
8802,8804,2020-07-03 18:00:00,40.0,북서,307.0,18.51,32.36
8803,8805,2020-07-03 18:30:00,19.5,북서,323.0,18.32,32.39
8804,8806,2020-07-03 19:00:00,3.9,서,265.0,18.27,32.42
8805,8807,2020-07-03 19:30:00,14.2,서남서,254.0,18.71,32.16
8806,8808,2020-07-03 20:00:00,14.4,남,177.0,18.59,32.26
8807,8809,2020-07-03 20:30:00,34.6,동남동,120.0,18.57,32.18
8808,8810,2020-07-03 21:00:00,70.2,동,100.0,19.37,31.83
8809,8811,2020-07-03 21:30:00,82.8,동남동,103.0,19.61,31.75
8810,8812,2020-07-03 22:00:00,84.2,동남동,102.0,19.56,31.86
8811,8813,2020-07-03 22:30:00,94.9,동,100.0,19.44,32.0
8812,8814,2020-07-03 23:00:00,97.5,동남동,103.0,19.46,31.96
8813,8815,2020-07-03 23:30:00,83.4,동남동,101.0,19.51,31.89
8814,8816,2020-07-04 00:00:00,62.1,동남동,101.0,19.47,31.91
8815,8817,2020-07-04 00:30:00,40.3,동남동,108.0,19.47,31.9
8816,8818,2020-07-04 01:00:00,27.2,동남동,114.0,19.47,31.87
8817,8819,2020-07-04 01:30:00,19.2,동남동,123.0,19.45,31.88
8818,8820,2020-07-04 02:00:00,23.6,서,259.0,19.38,31.94
8819,8821,2020-07-04 02:30:00,16.8,북서,322.0,19.35,31.98
8820,8822,2020-07-04 03:00:00,32.0,서,279.0,19.29,31.97
8821,8823,2020-07-04 03:30:00,59.0,서,267.0,19.09,32.06
8822,8824,2020-07-04 04:00:00,70.5,북서,304.0,18.84,32.17
8823,8825,2020-07-04 04:30:00,60.9,북서,309.0,18.77,32.2
8824,8826,2020-07-04 05:00:00,72.9,서북서,303.0,18.59,32.26
8825,8827,2020-07-04 05:30:00,40.8,북서,318.0,18.53,32.3
8826,8828,2020-07-04 06:00:00,36.2,북서,317.0,18.31,32.41
8827,8829,2020-07-04 06:30:00,26.9,북북서,336.0,18.56,32.26
8828,8830,2020-07-04 07:00:00,20.7,북북서,347.0,18.39,32.33
8829,8831,2020-07-04 07:30:00,7.5,북서,318.0,18.31,32.36
8830,8832,2020-07-04 08:00:00,17.3,동남동,117.0,18.47,32.27
8831,8833,2020-07-04 08:30:00,47.9,동,101.0,18.26,32.38
8832,8834,2020-07-04 09:00:00,83.1,동남동,102.0,19.29,31.84
8833,8835,2020-07-04 09:30:00,85.8,동남동,102.0,19.54,31.68
8834,8836,2020-07-04 10:00:00,87.6,동,101.0,19.56,31.73
