,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
8485,8529,2020-07-02 20:00:00,33.2,남동,144.0,20.76,20.89
8486,8530,2020-07-02 20:30:00,44.7,동남동,118.0,21.52,21.21
8487,8531,2020-07-02 21:00:00,53.1,동,100.0,21.25,21.58
8488,8532,2020-07-02 21:30:00,63.4,동,87.0,20.99,21.52
8489,8533,2020-07-02 22:00:00,54.6,동,83.0,20.65,21.46
8490,8534,2020-07-02 22:30:00,55.9,동북동,68.0,19.74,21.41
8491,8535,2020-07-02 23:00:00,55.9,북동,48.0,19.67,21.58
8492,8536,2020-07-02 23:30:00,65.9,북동,39.0,20.67,21.34
8493,8537,2020-07-03 00:00:00,68.8,북동,37.0,20.85,21.13
8494,8538,2020-07-03 00:30:00,62.4,북북동,28.0,20.13,21.19
8495,8539,2020-07-03 01:00:00,57.7,북북동,20.0,20.69,21.21
8496,8540,2020-07-03 01:30:00,51.0,북북동,13.0,20.98,21.68
8497,8541,2020-07-03 02:00:00,49.0,북,8.0,20.29,21.66
8498,8542,2020-07-03 02:30:00,29.0,북,358.0,19.55,21.97
8499,8543,2020-07-03 03:00:00,40.7,북북서,336.0,20.97,22.11
8500,8544,2020-07-03 03:30:00,41.6,북서,321.0,20.89,22.36
8501,8545,2020-07-03 04:00:00,36.7,북서,313.0,20.87,22.13
8502,8546,2020-07-03 04:30:00,41.3,서북서,291.0,20.96,21.9
8503,8547,2020-07-03 05:00:00,45.0,서,277.0,20.85,21.85
8504,8548,2020-07-03 05:30:00,47.2,서,272.0,20.92,21.65
8505,8549,2020-07-03 06:00:00,44.8,서,260.0,20.99,21.42
8506,8550,2020-07-03 06:30:00,41.8,서남서,254.0,20.99,21.12
8507,8551,2020-07-03 07:00:00,43.2,서남서,244.0,21.14,21.33
8508,8552,2020-07-03 07:30:00,36.0,남서,235.0,21.04,21.19
8509,8553,2020-07-03 08:00:00,28.4,남서,222.0,21.06,21.0
8510,8554,2020-07-03 08:30:00,22.2,남남서,204.0,20.77,20.96
8511,8555,2020-07-03 09:00:00,15.1,남남동,149.0,20.82,20.63
8512,8556,2020-07-03 09:30:00,24.3,동남동,108.0,20.83,20.53
8513,8557,2020-07-03 10:00:00,35.7,동,88.0,20.94,20.44
8514,8558,2020-07-03 10:30:00,32.9,동,84.0,20.94,20.26
8515,8559,2020-07-03 11:00:00,38.2,동북동,78.0,20.97,20.64
8516,8560,2020-07-03 11:30:00,34.4,동북동,74.0,20.83,20.69
8517,8561,2020-07-03 12:00:00,35.4,북동,34.0,21.1,20.52
8518,8562,2020-07-03 12:30:00,46.4,북동,34.0,20.8,20.48
8519,8563,2020-07-03 13:00:00,50.3,북북동,22.0,20.86,20.47
8520,8564,2020-07-03 13:30:00,46.7,북,4.0,21.05,20.45
8521,8565,2020-07-03 14:00:00,47.0,북,351.0,21.03,20.57
8522,8566,2020-07-03 14:30:00,43.5,북북서,335.0,20.94,20.66
8523,8567,2020-07-03 15:00:00,41.6,북서,321.0,20.84,20.81
8524,8568,2020-07-03 15:30:00,38.2,서북서,303.0,20.77,21.02
8525,8569,2020-07-03 16:00:00,39.1,서,280.0,20.84,21.24
8526,8570,2020-07-03 16:30:00,41.4,서,263.0,20.86,20.93
8527,8571,2020-07-03 17:00:00,42.7,서남서,251.0,20.98,20.48
8528,8572,2020-07-03 17:30:00,44.6,서남서,238.0,20.98,20.28
8529,8573,2020-07-03 18:00:00,57.5,남서,231.0,20.91,20.32
8530,8574,2020-07-03 18:30:00,55.6,남서,223.0,20.95,20.17
8531,8575,2020-07-03 19:00:00,62.8,남서,222.0,20.27,20.45
8532,8576,2020-07-03 19:30:00,59.7,남서,226.0,20.29,20.21
8533,8577,2020-07-03 20:00:00,45.5,남서,220.0,20.3,20.28
8534,8578,2020-07-03 20:30:00,33.4,남남서,209.0,20.28,20.37
8535,8579,2020-07-03 21:00:00,24.4,남,179.0,20.3,20.48
8536,8580,2020-07-03 21:30:00,21.0,남동,133.0,20.4,20.52
8537,8581,2020-07-03 22:00:00,30.3,동,90.0,20.35,20.48
8538,8582,2020-07-03 22:30:00,46.1,동,84.0,20.5,20.69
8539,8583,2020-07-03 23:00:00,51.2,동,94.0,20.75,20.56
8540,8584,2020-07-03 23:30:00,42.2,동북동,71.0,19.88,20.49
8541,8585,2020-07-04 00:00:00,42.8,동북동,67.0,19.54,20.36
8542,8586,2020-07-04 00:30:00,48.8,북동,52.0,20.25,20.5
8543,8587,2020-07-04 01:00:00,54.3,북동,47.0,20.03,20.72
8544,8588,2020-07-04 01:30:00,57.0,북북동,32.0,20.43,20.57
8545,8589,2020-07-04 02:00:00,50.7,북북동,25.0,20.36,20.64
8546,8590,2020-07-04 02:30:00,47.0,북,8.0,20.32,20.49
8547,8591,2020-07-04 03:00:00,42.6,북,349.0,20.32,20.3
8548,8592,2020-07-04 03:30:00,43.3,북북서,328.0,20.37,20.47
8549,8593,2020-07-04 04:00:00,45.0,북서,315.0,20.62,20.06
8550,8594,2020-07-04 04:30:00,42.7,서북서,299.0,20.66,20.14
8551,8595,2020-07-04 05:00:00,51.1,서,278.0,20.75,20.18
8552,8596,2020-07-04 05:30:00,53.0,서,273.0,20.77,19.78
8553,8597,2020-07-04 06:00:00,54.7,서남서,259.0,20.82,19.95
8554,8598,2020-07-04 06:30:00,54.6,서남서,249.0,20.75,19.64
8555,8599,2020-07-04 07:00:00,55.8,서남서,237.0,20.41,19.32
8556,8600,2020-07-04 07:30:00,54.9,남서,230.0,20.3,19.2
8557,8601,2020-07-04 08:00:00,57.1,남서,233.0,20.43,18.93
8558,8602,2020-07-04 08:30:00,48.1,남서,235.0,19.78,18.99
