,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
7956,8105,2020-06-17 21:00:00,51.6,북동,36.0,22.4,15.34
7957,8106,2020-06-17 21:30:00,47.1,북동,48.0,22.3,15.34
7958,8107,2020-06-17 22:00:00,39.5,서남서,242.0,22.3,15.37
7959,8108,2020-06-17 22:30:00,46.1,동,79.0,22.3,16.07
7960,8109,2020-06-17 23:00:00,42.9,동,81.0,22.4,15.37
7961,8110,2020-06-17 23:30:00,41.9,동,80.0,22.4,15.55
7962,8111,2020-06-18 00:00:00,46.5,동남동,111.0,22.5,15.41
7963,8112,2020-06-18 00:30:00,42.4,동남동,121.0,22.5,15.47
7964,8113,2020-06-18 01:00:00,40.7,동남동,121.0,22.4,15.45
7965,8114,2020-06-18 01:30:00,40.5,남동,128.0,22.4,15.72
7966,8115,2020-06-18 02:00:00,38.9,남동,127.0,22.3,15.41
7967,8116,2020-06-18 02:30:00,31.3,동남동,110.0,22.3,15.48
7968,8117,2020-06-18 03:00:00,30.8,동남동,112.0,22.3,15.51
7969,8118,2020-06-18 03:30:00,25.0,동남동,112.0,22.3,15.51
7970,8119,2020-06-18 04:00:00,20.6,남동,128.0,22.2,15.52
7971,8120,2020-06-18 04:30:00,13.2,동남동,122.0,22.2,15.4
7972,8121,2020-06-18 05:00:00,13.3,동남동,111.0,22.1,15.5
7973,8122,2020-06-18 05:30:00,7.8,남남동,153.0,22.1,15.34
7974,8123,2020-06-18 06:00:00,3.0,동북동,70.0,22.1,15.39
7975,8124,2020-06-18 06:30:00,1.6,북,354.0,22.1,15.49
7976,8125,2020-06-18 07:00:00,6.7,서남서,255.0,22.1,15.47
7977,8126,2020-06-18 07:30:00,9.1,서,280.0,22.1,15.73
7978,8127,2020-06-18 08:00:00,9.7,북서,315.0,22.2,15.61
7979,8128,2020-06-18 08:30:00,3.3,서,268.0,22.2,15.54
7980,8129,2020-06-18 09:00:00,4.4,서남서,238.0,22.2,15.46
7981,8130,2020-06-18 09:30:00,5.3,서북서,294.0,22.2,15.46
7982,8131,2020-06-18 10:00:00,4.8,서남서,240.0,22.2,16.06
7983,8132,2020-06-18 10:30:00,2.9,서,261.0,22.2,15.46
7984,8133,2020-06-18 11:00:00,6.8,남서,227.0,22.3,15.81
7985,8134,2020-06-18 11:30:00,5.9,북동,55.0,22.3,15.43
7986,8135,2020-06-18 12:00:00,5.0,동북동,69.0,22.3,15.57
7987,8136,2020-06-18 12:30:00,8.5,동,99.0,22.4,15.56
7988,8137,2020-06-18 13:00:00,7.8,동북동,63.0,22.4,15.54
7989,8138,2020-06-18 13:30:00,11.9,동남동,114.0,22.4,15.49
7990,8139,2020-06-18 14:00:00,8.4,남동,135.0,22.4,15.84
7991,8140,2020-06-18 14:30:00,8.7,북동,53.0,22.4,15.58
7992,8141,2020-06-18 15:00:00,5.9,북동,51.0,22.4,15.45
7993,8142,2020-06-18 15:30:00,5.0,북북동,28.0,22.4,15.49
7994,8143,2020-06-18 16:00:00,7.4,북동,42.0,22.4,15.63
7995,8144,2020-06-18 16:30:00,12.4,북북서,348.0,22.4,15.51
7996,8145,2020-06-18 17:00:00,14.5,북,10.0,22.4,15.47
7997,8146,2020-06-18 17:30:00,6.9,북,1.0,22.5,15.46
7998,8147,2020-06-18 18:00:00,15.2,북,352.0,22.5,15.53
7999,8148,2020-06-18 18:30:00,10.1,북,354.0,22.5,15.38
8000,8149,2020-06-18 19:00:00,16.1,북,350.0,22.5,15.46
8001,8150,2020-06-18 19:30:00,30.4,북,6.0,22.5,14.14
8002,8151,2020-06-18 20:00:00,21.1,북,356.0,22.5,16.36
8003,8152,2020-06-18 20:30:00,26.5,북북동,17.0,22.5,15.15
8004,8153,2020-06-18 21:00:00,13.7,북북동,18.0,22.4,15.37
8005,8154,2020-06-18 21:30:00,12.9,북동,46.0,22.4,15.51
8006,8155,2020-06-18 22:00:00,10.8,북동,41.0,22.4,15.65
8007,8156,2020-06-18 22:30:00,20.7,동북동,77.0,22.3,15.45
8008,8157,2020-06-18 23:00:00,24.9,남동,125.0,22.3,15.51
8009,8158,2020-06-18 23:30:00,30.0,동남동,114.0,22.3,15.46
8010,8159,2020-06-19 00:00:00,32.6,동남동,119.0,22.3,15.48
8011,8160,2020-06-19 00:30:00,29.9,남동,142.0,22.3,15.65
8012,8161,2020-06-19 01:00:00,25.4,동남동,114.0,22.3,15.16
8013,8162,2020-06-19 01:30:00,31.4,남동,139.0,22.3,15.45
8014,8163,2020-06-19 02:00:00,25.2,남동,144.0,22.3,15.53
8015,8164,2020-06-19 02:30:00,20.3,남남동,152.0,22.3,15.57
8016,8165,2020-06-19 03:00:00,16.1,남남동,163.0,22.3,15.48
8017,8166,2020-06-19 03:30:00,22.9,남동,139.0,22.3,16.99
8018,8167,2020-06-19 04:00:00,14.1,남남동,151.0,22.3,15.48
8019,8168,2020-06-19 04:30:00,4.4,남동,126.0,22.3,15.61
8020,8169,2020-06-19 05:00:00,14.6,동남동,115.0,22.3,15.46
8021,8170,2020-06-19 05:30:00,10.7,동,98.0,22.3,15.19
8022,8171,2020-06-19 06:00:00,1.6,서남서,255.0,22.3,15.55
8023,8172,2020-06-19 06:30:00,7.0,남,188.0,22.3,15.53
8024,8173,2020-06-19 07:00:00,3.8,북북서,345.0,22.3,14.96
8025,8174,2020-06-19 07:30:00,8.8,북서,310.0,22.3,15.34
8026,8175,2020-06-19 08:00:00,11.3,남서,221.0,22.2,15.4
8027,8176,2020-06-19 08:30:00,3.3,북북서,335.0,22.3,15.46
8028,8177,2020-06-19 09:00:00,10.3,서,271.0,22.3,15.46
8029,8178,2020-06-19 09:30:00,1.7,북동,46.0,22.3,15.34
