,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
8208,8479,2020-06-25 16:00:00,40.3,남서,221.0,21.4,26.96
8209,8480,2020-06-25 16:30:00,27.0,남서,214.0,21.3,27.09
8210,8481,2020-06-25 17:00:00,32.1,남남서,206.0,21.4,27.15
8211,8482,2020-06-25 17:30:00,25.0,남남서,207.0,21.3,27.13
8212,8483,2020-06-25 18:00:00,30.0,남남서,197.0,21.4,27.32
8213,8484,2020-06-25 18:30:00,31.1,남남서,213.0,21.3,27.6
8214,8485,2020-06-25 19:00:00,35.4,남남서,206.0,21.3,27.39
8215,8486,2020-06-25 19:30:00,32.4,남남서,212.0,21.4,27.25
8216,8487,2020-06-25 20:00:00,21.6,남서,221.0,21.2,28.14
8217,8488,2020-06-25 20:30:00,27.8,서남서,238.0,21.3,28.23
8218,8489,2020-06-25 21:00:00,34.7,남서,216.0,21.2,28.57
8219,8490,2020-06-25 21:30:00,33.7,남서,222.0,21.3,28.07
8220,8491,2020-06-25 22:00:00,37.6,남서,223.0,21.2,28.88
8221,8492,2020-06-25 22:30:00,30.8,남서,231.0,21.2,28.44
8222,8493,2020-06-25 23:00:00,30.2,남서,229.0,21.2,28.61
8223,8494,2020-06-25 23:30:00,32.2,남서,231.0,21.3,28.67
8224,8495,2020-06-26 00:00:00,29.7,남서,222.0,21.3,28.44
8225,8496,2020-06-26 00:30:00,30.2,남서,233.0,21.3,28.37
8226,8497,2020-06-26 01:00:00,28.3,남서,235.0,21.3,28.39
8227,8498,2020-06-26 01:30:00,27.5,서남서,239.0,21.2,28.49
8228,8499,2020-06-26 02:00:00,22.5,서남서,250.0,21.3,28.23
8229,8500,2020-06-26 02:30:00,20.8,서남서,242.0,21.3,28.27
8230,8501,2020-06-26 03:00:00,19.8,서,261.0,21.3,28.34
8231,8502,2020-06-26 03:30:00,24.7,서남서,245.0,21.3,28.34
8232,8503,2020-06-26 04:00:00,19.1,서남서,238.0,21.3,28.15
8233,8504,2020-06-26 04:30:00,20.9,서남서,242.0,21.3,27.9
8234,8505,2020-06-26 05:00:00,23.6,서남서,253.0,21.1,28.02
8235,8506,2020-06-26 05:30:00,19.9,서남서,244.0,21.1,28.03
8236,8507,2020-06-26 06:00:00,22.0,서,264.0,21.1,27.58
8237,8508,2020-06-26 06:30:00,12.1,서남서,250.0,21.0,27.66
8238,8509,2020-06-26 07:00:00,3.2,남남서,206.0,21.0,27.94
8239,8510,2020-06-26 07:30:00,19.6,북,358.0,21.0,27.61
8240,8511,2020-06-26 08:00:00,8.7,서,274.0,21.1,27.64
8241,8512,2020-06-26 08:30:00,15.1,남동,126.0,21.1,27.75
8242,8513,2020-06-26 09:00:00,27.5,북북동,23.0,21.1,27.89
8243,8514,2020-06-26 09:30:00,21.0,북북서,332.0,21.2,27.9
8244,8515,2020-06-26 10:00:00,22.7,남,177.0,21.3,27.9
8245,8516,2020-06-26 10:30:00,11.6,남동,143.0,21.4,27.89
8246,8517,2020-06-26 11:00:00,70.6,남,169.0,21.6,27.69
8247,8518,2020-06-26 11:30:00,78.8,남,180.0,21.6,27.95
8248,8519,2020-06-26 12:00:00,28.4,남남서,206.0,21.7,27.87
8249,8520,2020-06-26 12:30:00,105.2,남,190.0,21.7,27.57
8250,8521,2020-06-26 13:00:00,10.8,북북동,26.0,21.9,27.63
8251,8522,2020-06-26 13:30:00,37.8,남,188.0,21.9,27.88
8252,8523,2020-06-26 14:00:00,35.5,남남서,193.0,22.0,27.76
8253,8524,2020-06-26 14:30:00,52.0,남남서,205.0,22.0,27.89
8254,8525,2020-06-26 15:00:00,56.4,남남서,210.0,21.9,27.88
8255,8526,2020-06-26 15:30:00,59.9,남남서,199.0,21.7,27.75
8256,8527,2020-06-26 16:00:00,50.0,남남서,205.0,21.7,27.9
8257,8528,2020-06-26 16:30:00,33.6,남남서,196.0,21.7,28.07
8258,8529,2020-06-26 17:00:00,33.5,남남서,203.0,21.7,28.62
8259,8530,2020-06-26 17:30:00,40.7,남남서,213.0,21.6,28.61
8260,8531,2020-06-26 18:00:00,33.4,남남서,205.0,21.7,28.47
8261,8532,2020-06-26 18:30:00,43.2,남서,222.0,21.6,28.34
